UserId,UserAvgRating,UserVisitCount,UserUniqueAttractions,UserPreferredMode,UserPreferredType
43179,5.0,1,1,Family,Water Park
43180,4.5,2,2,Couples,Temple
43182,5.0,1,1,Friends,Landmark
43183,5.0,1,1,Couples,Wildlife
43187,4.5,2,2,Family,Beach
43195,4.0,1,1,Family,Temple
43197,4.0,1,1,Couples,Beach
43199,5.0,1,1,Friends,Wildlife
43200,4.0,2,1,Family,Cultural Show
43203,4.0,1,1,Family,Volcano
43206,5.0,1,1,Family,Beach
43209,4.0,1,1,Solo,Wildlife
43210,4.0,1,1,Friends,Landmark
43212,5.0,1,1,Couples,Museum
43213,1.0,1,1,Solo,Wildlife
43214,4.0,1,1,Family,Water Park
43220,4.0,1,1,Solo,Wildlife
43223,2.0,1,1,Solo,Beach
43224,3.0,1,1,Friends,Temple
43225,4.0,1,1,Friends,Wildlife
43228,3.0,1,1,Family,Wildlife
43230,5.0,2,2,Couples,Landmark
43231,4.0,1,1,Couples,Temple
43233,3.6666666666666665,3,3,Couples,Landmark
43237,5.0,1,1,Family,Water Park
43242,5.0,3,2,Friends,Water Park
43244,2.0,1,1,Couples,Wildlife
43245,5.0,1,1,Couples,Temple
43247,5.0,1,1,Solo,Beach
43249,4.666666666666667,3,3,Family,Temple
43251,4.333333333333333,3,1,Family,Volcano
43253,3.5,2,2,Couples,Landmark
43254,4.0,1,1,Family,Beach
43256,5.0,1,1,Friends,Wildlife
43262,3.0,1,1,Friends,Temple
43264,5.0,2,1,Family,Wildlife
43269,3.0,1,1,Family,Beach
43270,3.0,3,2,Couples,Beach
43273,1.5,2,2,Couples,Landmark
43274,3.6666666666666665,3,3,Couples,Landmark
43277,5.0,1,1,Solo,Wildlife
43278,5.0,1,1,Solo,Wildlife
43280,3.0,1,1,Solo,Wildlife
43282,5.0,2,1,Couples,Landmark
43286,3.0,1,1,Couples,Landmark
43288,4.0,2,1,Family,Volcano
43290,3.0,1,1,Family,Temple
43295,4.0,1,1,Family,Beach
43297,5.0,1,1,Family,Water Park
43298,4.5,2,2,Family,Beach
43300,3.0,2,1,Couples,Beach
43303,4.0,1,1,Friends,Wildlife
43304,3.3333333333333335,3,3,Couples,Beach
43305,4.5,2,2,Couples,Landmark
43306,4.5,2,2,Couples,Beach
43307,5.0,1,1,Friends,Palace
43308,4.0,1,1,Family,Water Park
43309,4.0,1,1,Couples,Wildlife
43311,4.0,1,1,Friends,Wildlife
43320,4.0,1,1,Couples,Landmark
43321,4.0,1,1,Couples,Wildlife
43323,5.0,1,1,Couples,Water Park
43328,5.0,1,1,Family,Wildlife
43331,4.0,1,1,Family,Landmark
43333,3.0,1,1,Friends,Temple
43334,4.0,1,1,Couples,Landmark
43335,4.5,2,2,Family,Water Park
43336,5.0,1,1,Couples,Temple
43337,4.0,1,1,Couples,Wildlife
43338,5.0,2,2,Solo,Landmark
43341,3.0,1,1,Couples,Wildlife
43342,4.0,1,1,Friends,Street/Area
43343,5.0,3,3,Friends,Beach
43345,4.0,1,1,Friends,Temple
43346,4.0,1,1,Couples,Beach
43347,5.0,1,1,Friends,Wildlife
43349,4.0,2,2,Family,Waterfall
43350,4.0,1,1,Couples,Waterfall
43351,3.5,2,2,Solo,Waterfall
43352,4.0,1,1,Friends,Water Park
43355,5.0,2,1,Solo,Temple
43356,4.0,1,1,Couples,Temple
43358,5.0,3,3,Family,Landmark
43360,4.0,1,1,Solo,Landmark
43362,5.0,1,1,Couples,Water Park
43363,5.0,1,1,Couples,National Park
43364,4.5,2,2,Family,Temple
43368,4.5,2,2,Couples,Landmark
43370,4.0,1,1,Friends,Beach
43377,1.0,1,1,Couples,Beach
43378,5.0,4,3,Couples,Water Park
43379,5.0,1,1,Friends,Beach
43382,5.0,1,1,Family,Water Park
43383,5.0,1,1,Family,Wildlife
43386,3.0,1,1,Friends,Wildlife
43390,5.0,1,1,Couples,Landmark
43391,4.0,3,2,Couples,Wildlife
43395,5.0,1,1,Family,Landmark
43397,4.0,1,1,Couples,Wildlife
43399,4.0,2,2,Solo,Landmark
43403,4.0,2,2,Couples,Landmark
43407,4.5,4,4,Family,Beach
43409,5.0,1,1,Solo,Wildlife
43410,5.0,1,1,Family,Beach
43412,5.0,1,1,Family,Water Park
43414,4.0,1,1,Business,Beach
43416,5.0,1,1,Friends,Wildlife
43418,4.0,1,1,Couples,Beach
43424,5.0,1,1,Couples,Beach
43425,5.0,1,1,Couples,Wildlife
43428,5.0,1,1,Friends,Temple
43430,5.0,1,1,Solo,Wildlife
43431,4.0,1,1,Family,Water Park
43433,5.0,4,3,Friends,Wildlife
43434,4.0,1,1,Couples,Beach
43435,4.0,1,1,Solo,Wildlife
43439,4.0,1,1,Family,Wildlife
43441,1.0,3,2,Couples,Temple
43442,5.0,1,1,Family,Water Park
43444,3.6,5,4,Friends,Wildlife
43447,5.0,1,1,Family,Water Park
43448,4.0,1,1,Friends,Waterfall
43452,5.0,1,1,Family,Wildlife
43453,5.0,1,1,Family,Water Park
43454,5.0,1,1,Couples,Wildlife
43456,4.0,4,2,Couples,Wildlife
43458,4.0,1,1,Couples,Landmark
43461,5.0,1,1,Friends,Wildlife
43465,4.0,1,1,Couples,Wildlife
43467,4.0,1,1,Friends,Waterfall
43469,4.0,1,1,Couples,Wildlife
43470,4.0,1,1,Couples,Wildlife
43471,5.0,2,1,Friends,Wildlife
43478,4.666666666666667,3,1,Couples,Street/Area
43487,5.0,1,1,Friends,Wildlife
43488,5.0,2,1,Family,Water Park
43490,5.0,1,1,Family,Water Park
43494,5.0,1,1,Couples,Wildlife
43495,4.0,1,1,Family,Temple
43499,3.0,1,1,Family,Beach
43501,3.6666666666666665,3,2,Couples,Landmark
43504,5.0,1,1,Couples,Wildlife
43505,5.0,1,1,Family,Water Park
43509,4.0,1,1,Solo,Wildlife
43510,3.5,2,2,Family,Landmark
43513,5.0,1,1,Couples,Beach
43515,4.5,2,2,Solo,Landmark
43516,5.0,1,1,Solo,Wildlife
43518,4.0,1,1,Couples,Wildlife
43529,4.333333333333333,3,2,Family,Water Park
43536,4.0,1,1,Family,Wildlife
43539,4.0,3,2,Friends,Landmark
43540,3.5,2,2,Couples,Beach
43543,3.5,2,1,Family,Volcano
43544,5.0,1,1,Friends,Wildlife
43545,4.0,1,1,Couples,Temple
43549,3.0,2,2,Family,Landmark
43554,5.0,1,1,Family,Beach
43559,4.0,1,1,Family,Water Park
43563,5.0,3,2,Family,Water Park
43564,5.0,1,1,Friends,Water Park
43569,5.0,2,1,Family,Water Park
43571,4.0,2,2,Couples,Landmark
43572,5.0,2,2,Family,Beach
43580,5.0,2,2,Family,Temple
43582,4.0,2,1,Family,Water Park
43585,5.0,1,1,Couples,Beach
43586,4.0,2,2,Solo,Landmark
43590,4.0,1,1,Solo,Wildlife
43592,5.0,1,1,Business,Beach
43593,4.0,1,1,Couples,Beach
43594,5.0,1,1,Friends,Temple
43596,3.0,1,1,Solo,Beach
43599,1.0,2,2,Couples,Beach
43601,1.0,1,1,Couples,Beach
43602,4.0,1,1,Family,Wildlife
43603,4.0,1,1,Family,Beach
43608,3.0,1,1,Family,Beach
43611,3.0,3,3,Couples,Landmark
43618,5.0,1,1,Family,Water Park
43619,5.0,2,1,Friends,Beach
43623,5.0,1,1,Couples,Beach
43624,3.0,1,1,Family,Wildlife
43625,5.0,1,1,Friends,Temple
43629,4.0,2,1,Couples,Beach
43630,4.0,1,1,Couples,Wildlife
43632,5.0,2,1,Couples,Landmark
43636,3.5,2,2,Friends,Beach
43641,5.0,1,1,Family,Waterfall
43642,5.0,1,1,Friends,National Park
43643,5.0,1,1,Couples,Wildlife
43652,5.0,2,2,Couples,Temple
43653,5.0,1,1,Friends,Wildlife
43654,5.0,1,1,Couples,Beach
43655,3.857142857142857,7,1,Friends,Street/Area
43658,3.0,1,1,Couples,Temple
43660,4.0,2,1,Couples,Wildlife
43662,5.0,1,1,Family,Water Park
43663,5.0,1,1,Family,Water Park
43665,4.5,2,2,Family,Temple
43667,4.0,1,1,Family,Water Park
43668,4.333333333333333,3,3,Family,Beach
43670,4.8,5,5,Couples,Beach
43672,3.0,1,1,Couples,Landmark
43673,4.0,1,1,Solo,Beach
43674,5.0,1,1,Friends,Volcano
43675,4.5,2,2,Couples,Beach
43676,5.0,1,1,Family,Beach
43677,4.5,2,2,Couples,Beach
43680,5.0,1,1,Family,Water Park
43682,4.0,1,1,Friends,Wildlife
43683,5.0,1,1,Family,Water Park
43684,5.0,1,1,Family,Water Park
43686,5.0,1,1,Couples,Water Park
43688,5.0,1,1,Family,Wildlife
43690,4.5,4,2,Family,Water Park
43694,3.0,2,1,Family,Water Park
43695,3.5,2,2,Friends,Landmark
43698,4.0,2,2,Couples,Landmark
43699,4.5,2,2,Couples,Temple
43700,3.5,2,2,Family,Temple
43701,5.0,1,1,Couples,Wildlife
43706,5.0,1,1,Family,Water Park
43707,4.0,1,1,Couples,Beach
43709,5.0,2,1,Couples,Wildlife
43713,5.0,2,2,Couples,Temple
43714,5.0,2,2,Couples,Temple
43715,5.0,1,1,Family,Water Park
43716,5.0,1,1,Family,Water Park
43717,5.0,1,1,Family,Waterfall
43720,5.0,1,1,Couples,Wildlife
43722,4.0,4,4,Friends,Beach
43724,4.0,2,1,Friends,Water Park
43730,5.0,1,1,Couples,Water Park
43731,4.0,2,1,Couples,Beach
43732,4.0,1,1,Couples,Landmark
43733,3.8,5,4,Family,Beach
43734,4.0,1,1,Family,Street/Area
43742,4.4,5,4,Family,Beach
43744,3.0,1,1,Family,Beach
43746,4.0,1,1,Family,Beach
43748,5.0,1,1,Family,Water Park
43749,4.0,1,1,Friends,Wildlife
43750,5.0,3,2,Solo,Landmark
43752,4.0,1,1,Family,Wildlife
43753,5.0,1,1,Family,Water Park
43755,3.0,1,1,Solo,Waterfall
43758,2.5,2,1,Couples,Museum
43763,4.5,2,2,Solo,Beach
43765,3.5,2,2,Couples,Beach
43769,3.0,1,1,Solo,Cultural Show
43770,2.5,2,2,Couples,Beach
43771,5.0,1,1,Family,Water Park
43773,5.0,3,2,Friends,Temple
43774,3.5714285714285716,7,1,Friends,Volcano
43776,5.0,1,1,Solo,Wildlife
43778,5.0,1,1,Friends,Cave
43782,4.0,1,1,Couples,Wildlife
43783,4.0,1,1,Family,Wildlife
43785,3.0,1,1,Friends,Wildlife
43787,5.0,1,1,Friends,Temple
43789,3.0,2,1,Couples,Beach
43791,3.0,1,1,Friends,Wildlife
43794,3.0,1,1,Friends,Beach
43808,4.0,2,1,Couples,Wildlife
43809,5.0,1,1,Couples,Temple
43812,4.5,2,2,Couples,Landmark
43814,5.0,1,1,Family,Water Park
43817,5.0,2,2,Couples,Landmark
43818,4.5,2,2,Couples,Landmark
43819,4.4,5,5,Couples,Beach
43821,5.0,1,1,Friends,Wildlife
43823,4.333333333333333,3,1,Friends,Volcano
43824,5.0,1,1,Friends,Water Park
43829,4.0,2,2,Couples,Waterfall
43830,4.0,1,1,Family,Temple
43833,4.0,1,1,Couples,Wildlife
43834,4.0,1,1,Family,Wildlife
43836,5.0,2,2,Friends,Beach
43846,3.0,1,1,Couples,Beach
43848,5.0,1,1,Couples,Wildlife
43851,4.666666666666667,3,2,Couples,Wildlife
43852,3.6666666666666665,3,3,Family,Temple
43855,5.0,1,1,Couples,Beach
43856,1.0,1,1,Family,Wildlife
43861,5.0,2,1,Business,Volcano
43864,4.0,1,1,Family,Temple
43865,4.0,2,2,Couples,Beach
43867,5.0,1,1,Couples,Wildlife
43870,4.0,1,1,Family,Wildlife
43872,2.0,1,1,Solo,Beach
43877,3.0,4,3,Family,Beach
43878,4.0,2,2,Family,Landmark
43881,4.0,2,1,Family,Palace
43882,4.8,5,4,Friends,Street/Area
43883,4.0,1,1,Family,Landmark
43885,5.0,2,2,Couples,Beach
43887,3.0,1,1,Solo,Wildlife
43888,5.0,1,1,Solo,Beach
43891,5.0,1,1,Couples,Wildlife
43896,4.0,2,1,Family,Wildlife
43903,4.0,1,1,Family,Beach
43908,4.0,1,1,Couples,Landmark
43918,4.0,1,1,Couples,Landmark
43919,5.0,1,1,Family,Water Park
43920,4.0,1,1,Couples,Landmark
43925,3.0,1,1,Couples,Wildlife
43927,3.0,1,1,Couples,Beach
43928,4.0,1,1,Family,Water Park
43933,4.0,1,1,Couples,Water Park
43936,3.0,1,1,Couples,Temple
43937,4.5,2,1,Solo,Volcano
43938,4.0,1,1,Couples,Temple
43940,4.333333333333333,3,3,Family,Beach
43941,5.0,1,1,Family,Wildlife
43942,3.0,1,1,Couples,Temple
43945,4.5,2,2,Family,Water Park
43946,3.0,1,1,Couples,Waterfall
43947,5.0,2,1,Couples,Beach
43949,5.0,1,1,Couples,Landmark
43951,3.0,1,1,Couples,Temple
43952,3.0,1,1,Family,Wildlife
43953,4.0,1,1,Family,Wildlife
43954,3.2,5,4,Solo,Wildlife
43955,4.0,2,2,Friends,Landmark
43958,4.0,1,1,Solo,Museum
43959,4.0,1,1,Family,Museum
43961,5.0,1,1,Couples,National Park
43963,5.0,1,1,Family,Wildlife
43966,4.0,2,2,Couples,Beach
43975,4.333333333333333,3,3,Couples,Landmark
43980,4.0,1,1,Friends,Temple
43986,3.0,1,1,Couples,Landmark
43987,5.0,1,1,Solo,Beach
43989,5.0,1,1,Couples,Wildlife
43991,4.555555555555555,9,6,Couples,Temple
43992,5.0,4,3,Couples,Beach
43993,4.0,2,2,Friends,Temple
43995,5.0,1,1,Family,Water Park
43996,4.0,1,1,Family,Water Park
43999,3.0,2,2,Friends,Beach
44001,5.0,2,1,Couples,Wildlife
44007,2.6666666666666665,3,3,Friends,Beach
44008,4.5,2,2,Couples,Water Park
44013,5.0,1,1,Solo,Beach
44014,4.285714285714286,14,4,Couples,Wildlife
44015,4.095238095238095,21,10,Couples,Beach
44016,3.0,1,1,Family,Beach
44017,5.0,1,1,Business,Temple
44019,3.625,8,5,Business,Temple
44021,4.0,1,1,Couples,Temple
44028,5.0,2,2,Couples,Landmark
44031,5.0,4,4,Couples,Temple
44033,4.5,2,1,Couples,Landmark
44034,4.0,1,1,Couples,Beach
44035,4.0,1,1,Family,Waterfall
44042,4.0,1,1,Friends,Volcano
44043,2.0,1,1,Family,Wildlife
44045,3.5,2,2,Couples,Beach
44052,4.0,2,2,Couples,Beach
44055,4.0,3,3,Couples,Beach
44058,4.181818181818182,11,5,Couples,Wildlife
44060,1.0,1,1,Couples,Beach
44062,3.5,2,2,Family,Beach
44063,3.0,1,1,Couples,Beach
44064,5.0,2,2,Couples,Beach
44065,3.0,1,1,Couples,Landmark
44071,5.0,1,1,Solo,Wildlife
44075,5.0,1,1,Couples,Water Park
44076,4.0,1,1,Couples,Beach
44078,4.0,1,1,Business,Temple
44079,5.0,1,1,Couples,Wildlife
44084,4.0,1,1,Family,Water Park
44085,3.4285714285714284,7,4,Family,Wildlife
44086,2.0,1,1,Couples,Beach
44087,5.0,1,1,Couples,Beach
44088,3.0,1,1,Couples,Beach
44092,4.0,1,1,Family,Water Park
44094,5.0,1,1,Couples,Temple
44095,4.083333333333333,12,7,Couples,Temple
44098,5.0,1,1,Couples,Beach
44099,2.0,2,2,Family,Temple
44106,3.0,1,1,Couples,Wildlife
44108,4.25,4,4,Couples,Beach
44109,5.0,1,1,Family,Wildlife
44114,4.0,1,1,Couples,Wildlife
44116,4.5,2,2,Family,Water Park
44121,4.0,1,1,Family,Street/Area
44122,5.0,1,1,Couples,Wildlife
44123,5.0,1,1,Couples,Water Park
44125,3.0,1,1,Friends,Beach
44126,5.0,1,1,Friends,Beach
44127,4.0,2,2,Friends,Temple
44131,3.0,1,1,Couples,Beach
44132,1.0,1,1,Friends,Beach
44134,5.0,1,1,Couples,Beach
44135,3.0,1,1,Couples,Wildlife
44138,3.6666666666666665,3,3,Couples,Beach
44141,5.0,1,1,Friends,Wildlife
44146,5.0,1,1,Friends,National Park
44147,4.5,4,2,Friends,Water Park
44153,3.0,1,1,Family,Water Park
44154,5.0,2,1,Couples,Beach
44164,3.5,2,1,Family,Palace
44165,1.0,1,1,Couples,Landmark
44167,4.333333333333333,3,3,Family,Beach
44168,5.0,2,2,Family,Landmark
44169,4.0,1,1,Couples,Beach
44170,3.3333333333333335,3,2,Solo,Beach
44172,4.0,1,1,Business,Beach
44174,4.0,1,1,Family,Beach
44176,4.0,1,1,Friends,Temple
44177,5.0,1,1,Friends,Water Park
44182,5.0,1,1,Couples,Water Park
44184,5.0,1,1,Friends,Wildlife
44189,5.0,1,1,Friends,Water Park
44190,4.0,1,1,Solo,Beach
44193,4.666666666666667,3,3,Friends,Landmark
44194,2.857142857142857,7,3,Couples,Volcano
44195,5.0,2,2,Couples,Volcano
44199,4.0,1,1,Friends,Cave
44203,5.0,1,1,Family,Beach
44204,4.666666666666667,3,3,Friends,Landmark
44213,5.0,1,1,Family,Landmark
44215,3.5,4,2,Friends,Palace
44216,3.0,1,1,Family,Street/Area
44222,4.8,5,1,Business,Volcano
44223,5.0,1,1,Couples,Beach
44224,4.5,2,2,Couples,Landmark
44226,5.0,2,1,Family,Water Park
44229,4.0,1,1,Friends,Temple
44230,4.0,1,1,Couples,Wildlife
44231,5.0,1,1,Couples,Wildlife
44234,5.0,1,1,Solo,Wildlife
44235,1.0,1,1,Family,Palace
44237,3.0,1,1,Couples,Temple
44238,2.0,1,1,Family,Waterfall
44243,5.0,1,1,Solo,Beach
44244,5.0,1,1,Family,Wildlife
44247,4.0,2,2,Family,Landmark
44248,4.0,3,3,Family,Beach
44249,4.5,2,2,Family,Wellness
44252,2.0,1,1,Family,Beach
44255,5.0,1,1,Family,Museum
44260,4.5,4,3,Family,Water Park
44263,5.0,2,1,Family,Street/Area
44265,4.0,3,2,Couples,Landmark
44270,4.666666666666667,3,3,Solo,Temple
44273,5.0,1,1,Friends,Temple
44275,4.666666666666667,3,2,Family,Wildlife
44276,3.0,1,1,Solo,Beach
44279,5.0,1,1,Friends,Landmark
44282,4.666666666666667,3,2,Family,Wildlife
44289,5.0,1,1,Couples,Wildlife
44292,3.5,2,2,Family,Waterfall
44294,4.333333333333333,3,2,Couples,Wildlife
44300,5.0,1,1,Couples,Beach
44303,3.0,1,1,Couples,Beach
44305,5.0,1,1,Family,Volcano
44311,5.0,1,1,Couples,Beach
44312,5.0,1,1,Family,Temple
44314,5.0,2,2,Friends,Landmark
44318,3.0,1,1,Couples,Wildlife
44321,4.25,4,2,Couples,Temple
44322,2.0,1,1,Couples,Beach
44323,5.0,1,1,Couples,Wildlife
44324,3.75,4,3,Couples,Beach
44327,5.0,1,1,Family,Water Park
44331,4.0,1,1,Couples,Wildlife
44334,4.0,1,1,Couples,Wildlife
44339,3.5,2,2,Couples,Landmark
44343,3.0,1,1,Friends,Beach
44344,5.0,1,1,Family,Water Park
44348,3.0,1,1,Friends,Wildlife
44350,3.0,1,1,Family,Water Park
44352,3.0,1,1,Family,Water Park
44354,5.0,1,1,Family,Temple
44357,3.5,2,2,Family,Landmark
44358,3.75,4,1,Couples,Volcano
44363,5.0,1,1,Friends,Beach
44366,4.0,1,1,Couples,Landmark
44372,4.0,3,1,Solo,Wildlife
44374,3.0,1,1,Couples,Beach
44375,3.4,5,1,Friends,Palace
44378,4.25,4,4,Friends,Temple
44381,3.0,1,1,Couples,Temple
44383,3.0,2,1,Couples,Temple
44384,4.0,1,1,Family,Landmark
44385,5.0,1,1,Family,Wildlife
44388,4.333333333333333,6,2,Couples,Temple
44392,5.0,1,1,Couples,Water Park
44396,5.0,1,1,Couples,Wildlife
44398,5.0,1,1,Couples,Volcano
44403,3.6666666666666665,3,1,Family,Landmark
44409,4.0,1,1,Family,Waterfall
44410,4.0,1,1,Friends,Wildlife
44414,5.0,1,1,Couples,National Park
44418,5.0,1,1,Solo,Temple
44419,4.0,5,3,Couples,Wildlife
44421,5.0,1,1,Couples,Landmark
44424,4.0,1,1,Couples,Landmark
44426,5.0,1,1,Family,Water Park
44428,4.0,2,2,Family,Palace
44429,4.0,2,2,Couples,Beach
44431,5.0,2,2,Couples,Landmark
44434,3.5,2,2,Couples,Waterfall
44437,2.0,1,1,Couples,Landmark
44445,5.0,1,1,Friends,Water Park
44449,5.0,1,1,Friends,Wildlife
44450,3.0,1,1,Family,Water Park
44453,4.0,1,1,Couples,Beach
44456,5.0,1,1,Family,Water Park
44458,4.0,1,1,Couples,Landmark
44460,2.0,1,1,Couples,Palace
44467,4.0,1,1,Friends,Landmark
44468,5.0,2,1,Family,Wildlife
44470,5.0,1,1,Family,Water Park
44472,5.0,1,1,Couples,Wildlife
44473,4.0,1,1,Friends,Museum
44475,5.0,1,1,Family,Water Park
44484,1.0,1,1,Business,Palace
44485,4.0,1,1,Friends,Wildlife
44500,5.0,1,1,Family,Beach
44501,4.0,1,1,Couples,Wildlife
44503,3.0,3,3,Couples,Beach
44507,5.0,1,1,Couples,Landmark
44508,4.6,5,3,Couples,Landmark
44509,4.0,1,1,Couples,Wildlife
44510,4.0,2,2,Couples,Landmark
44513,4.0,1,1,Family,Water Park
44514,3.0,1,1,Family,Wildlife
44529,4.0,1,1,Couples,Temple
44530,4.0,1,1,Couples,Wildlife
44534,4.0,1,1,Family,Wildlife
44535,3.75,4,2,Couples,Street/Area
44536,2.0,1,1,Couples,Temple
44537,3.6666666666666665,3,3,Family,Temple
44539,4.0,2,2,Couples,Landmark
44541,4.5,2,2,Couples,Temple
44544,4.75,4,4,Couples,Temple
44545,4.5,2,2,Family,Water Park
44546,3.5,2,2,Couples,Temple
44548,2.0,1,1,Family,Beach
44552,3.0,1,1,Friends,Temple
44557,3.6,5,5,Couples,Temple
44558,4.0,1,1,Couples,Landmark
44561,4.0,1,1,Couples,Temple
44562,4.0,2,2,Couples,Beach
44565,5.0,1,1,Family,Water Park
44569,3.5,2,2,Couples,Temple
44571,4.0,2,1,Couples,Wildlife
44572,3.0,1,1,Family,Wildlife
44573,5.0,1,1,Couples,Landmark
44574,4.2272727272727275,22,1,Solo,Museum
44575,5.0,1,1,Friends,Volcano
44576,2.0,1,1,Family,Palace
44578,5.0,1,1,Couples,Wildlife
44583,5.0,1,1,Couples,Wildlife
44584,3.0,1,1,Couples,Landmark
44585,3.5,2,1,Couples,Wildlife
44586,5.0,1,1,Family,Wildlife
44587,5.0,1,1,Family,Water Park
44588,5.0,1,1,Friends,Museum
44590,1.0,1,1,Couples,Beach
44592,5.0,1,1,Couples,Wildlife
44603,4.333333333333333,3,3,Family,Temple
44609,5.0,1,1,Couples,Landmark
44610,4.0,1,1,Friends,Temple
44611,3.5,2,2,Couples,Temple
44615,3.0,1,1,Couples,Beach
44616,5.0,4,3,Couples,Water Park
44632,4.0,1,1,Friends,Wildlife
44634,2.0,1,1,Couples,Beach
44636,5.0,1,1,Family,Wildlife
44637,5.0,1,1,Friends,Wildlife
44640,4.0,2,2,Couples,Beach
44643,3.0,1,1,Couples,Beach
44645,5.0,1,1,Friends,Landmark
44650,5.0,1,1,Couples,Landmark
44651,5.0,1,1,Friends,Landmark
44656,4.333333333333333,3,3,Couples,Beach
44657,3.0,1,1,Couples,Beach
44661,5.0,2,2,Couples,Water Park
44665,4.0,2,2,Family,Beach
44670,5.0,1,1,Couples,Wildlife
44673,4.0,1,1,Solo,Wildlife
44674,4.5,2,2,Couples,Temple
44675,4.0,1,1,Friends,Water Park
44680,3.0,2,2,Couples,Beach
44683,4.0,1,1,Solo,Beach
44684,4.5,4,4,Friends,Beach
44690,5.0,1,1,Couples,Beach
44691,4.0,2,2,Family,Temple
44694,5.0,1,1,Couples,Landmark
44696,5.0,1,1,Family,Beach
44698,3.0,1,1,Friends,Palace
44699,5.0,1,1,Family,Water Park
44701,5.0,1,1,Couples,Wildlife
44702,4.5,2,2,Family,Beach
44703,3.0,1,1,Couples,Beach
44704,4.0,1,1,Friends,Wildlife
44705,4.333333333333333,3,3,Couples,Temple
44707,4.0,1,1,Couples,Wildlife
44709,5.0,2,1,Friends,National Park
44712,5.0,1,1,Couples,Volcano
44716,5.0,1,1,Couples,Wildlife
44718,5.0,1,1,Couples,Beach
44719,4.5,2,1,Business,Museum
44720,5.0,1,1,Friends,Landmark
44721,5.0,1,1,Family,Temple
44722,4.0,1,1,Friends,Temple
44726,4.0,1,1,Couples,Beach
44729,4.0,2,2,Family,Landmark
44731,4.0,1,1,Family,Temple
44734,5.0,1,1,Couples,Wildlife
44737,4.0,1,1,Couples,Beach
44745,3.0,1,1,Friends,Water Park
44746,5.0,1,1,Family,Museum
44747,3.0,1,1,Friends,Beach
44748,5.0,1,1,Couples,Wildlife
44752,4.0,1,1,Couples,Temple
44755,3.6666666666666665,3,1,Solo,Palace
44756,4.0,1,1,Couples,Wildlife
44759,1.0,1,1,Family,Beach
44762,5.0,1,1,Family,Wildlife
44764,5.0,1,1,Couples,Wildlife
44767,2.3333333333333335,3,1,Family,Volcano
44769,4.0,1,1,Couples,Wildlife
44770,5.0,1,1,Family,Wildlife
44771,5.0,1,1,Family,Wildlife
44773,5.0,1,1,Couples,Wildlife
44775,4.0,2,2,Couples,Temple
44777,5.0,1,1,Couples,Volcano
44778,5.0,1,1,Friends,Wildlife
44779,4.0,1,1,Family,Beach
44783,3.6666666666666665,3,2,Family,Wildlife
44784,1.0,1,1,Couples,Landmark
44785,3.0,1,1,Solo,Landmark
44787,3.6666666666666665,3,3,Friends,Beach
44790,5.0,1,1,Family,Water Park
44791,4.5,2,2,Couples,Temple
44797,2.0,2,1,Family,Water Park
44800,4.0,1,1,Couples,Landmark
44802,5.0,1,1,Family,Wildlife
44803,4.5,6,3,Couples,Water Park
44804,5.0,1,1,Friends,Beach
44807,5.0,2,2,Friends,Landmark
44809,3.5,2,2,Friends,Beach
44810,4.0,1,1,Couples,Wildlife
44811,3.0,7,5,Couples,Street/Area
44813,3.0,1,1,Couples,Temple
44814,4.0,2,1,Friends,Museum
44815,5.0,1,1,Couples,Water Park
44817,5.0,1,1,Couples,Wildlife
44819,5.0,1,1,Family,Wildlife
44821,5.0,1,1,Friends,Wildlife
44824,1.0,1,1,Couples,Temple
44828,4.0,1,1,Friends,Wildlife
44833,5.0,1,1,Family,Waterfall
44834,5.0,1,1,Family,Temple
44835,3.0,1,1,Friends,Water Park
44836,4.0,1,1,Couples,Beach
44845,4.0,1,1,Couples,Beach
44848,4.666666666666667,3,3,Solo,Landmark
44849,3.6666666666666665,3,3,Family,Beach
44850,5.0,1,1,Friends,Landmark
44851,4.0,1,1,Couples,Wildlife
44853,5.0,1,1,Couples,Wildlife
44854,4.0,2,2,Couples,Waterfall
44868,5.0,1,1,Solo,Landmark
44871,3.0,1,1,Couples,Landmark
44873,4.0,1,1,Friends,Wildlife
44874,5.0,1,1,Couples,Wildlife
44875,4.0,2,2,Friends,Beach
44876,4.0,1,1,Family,Beach
44879,3.0,1,1,Couples,Wildlife
44882,5.0,1,1,Couples,Wildlife
44885,5.0,1,1,Couples,Wildlife
44887,3.0,1,1,Couples,Beach
44891,4.0,1,1,Family,Water Park
44892,5.0,1,1,Family,Wildlife
44895,5.0,1,1,Couples,Beach
44900,4.0,1,1,Couples,Wildlife
44903,4.0,2,2,Couples,Landmark
44909,4.0,1,1,Friends,Water Park
44910,3.75,4,3,Couples,Beach
44912,5.0,1,1,Family,Wildlife
44915,5.0,1,1,Couples,Wildlife
44917,5.0,1,1,Family,Water Park
44919,3.0,1,1,Couples,Wildlife
44920,4.0,1,1,Couples,Wildlife
44923,4.0,1,1,Family,Waterfall
44925,4.0,1,1,Couples,Landmark
44929,4.0,1,1,Couples,Water Park
44930,5.0,1,1,Couples,Beach
44932,4.0,1,1,Family,Beach
44935,4.0,1,1,Couples,Wildlife
44937,4.0,1,1,Friends,Waterfall
44938,4.0,1,1,Couples,Landmark
44939,5.0,1,1,Couples,Wildlife
44941,3.0,1,1,Couples,Temple
